STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/9/1923,2,,,,12.2,5,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/10/1923,0,,,,13.9,5,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/11/1923,12.7,,,,9.4,5.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/12/1923,0,,,,13.3,5.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/13/1923,0,,,,15.6,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/14/1923,0,,,,20,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/15/1923,0,,,,23.3,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/16/1923,0,,,,27.8,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/17/1923,0,,,,30.6,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/18/1923,0,,,,30,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/19/1923,0,,,,25,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/20/1923,0,,,,22.2,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/21/1923,0,,,,18.3,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/22/1923,0,,,,20,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/23/1923,0,,,,18.3,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/24/1923,0,,,,21.1,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/25/1923,0,,,,18.3,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/26/1923,0,,,,16.7,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/27/1923,0,,,,20,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/28/1923,0,,,,25,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/1/1923,0,,,,19.4,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/2/1923,0,,,,17.8,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/3/1923,7.1,,,,12.2,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/4/1923,0,,,,15.6,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/5/1923,0,,,,16.7,5,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/6/1923,0,,,,18.9,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/7/1923,0,,,,24.4,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/8/1923,0,,,,18.9,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/9/1923,0,,,,14.4,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/10/1923,0,,,,17.8,6.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/11/1923,0,,,,17.8,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/12/1923,0,,,,23.9,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/13/1923,0,,,,23.3,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/14/1923,0,,,,21.7,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/15/1923,0,,,,20.6,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/16/1923,0,,,,23.3,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/17/1923,0,,,,21.1,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/18/1923,0,,,,27.2,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/19/1923,0,,,,26.1,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/20/1923,0,,,,19.4,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/21/1923,0,,,,20,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/22/1923,0,,,,21.7,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/23/1923,0,,,,25.6,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/24/1923,0,,,,26.1,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/25/1923,0,,,,26.7,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/26/1923,0,,,,29.4,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/27/1923,0,,,,28.9,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/28/1923,0,,,,26.7,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/29/1923,0,,,,25,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/30/1923,0,,,,23.3,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/31/1923,1,,,,21.1,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/1/1923,6.6,,,,16.1,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/2/1923,2.8,,,,15,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/3/1923,0,,,,17.8,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/4/1923,0,,,,17.2,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/5/1923,1.8,,,,15.6,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/6/1923,13.7,,,,18.9,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/7/1923,0,,,,18.3,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/8/1923,0,,,,20,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/9/1923,1.5,,,,21.1,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/10/1923,13.7,,,,18.3,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/11/1923,0,,,,18.9,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/12/1923,0,,,,19.4,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/13/1923,0,,,,18.9,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/14/1923,0,,,,21.1,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/15/1923,0,,,,22.2,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/16/1923,0,,,,18.3,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/17/1923,0,,,,17.2,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/18/1923,9.9,,,,15.6,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/19/1923,0,,,,17.2,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/20/1923,0,,,,18.3,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/21/1923,0,,,,17.2,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/22/1923,0,,,,18.3,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/23/1923,0,,,,19.4,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/24/1923,0,,,,18.9,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/25/1923,0,,,,16.7,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/26/1923,0,,,,16.7,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/27/1923,0,,,,18.9,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/28/1923,0,,,,19.4,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/29/1923,0,,,,18.9,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/30/1923,0,,,,20,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/1/1923,0,,,,23.9,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/2/1923,0,,,,24.4,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/3/1923,0,,,,28.9,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/4/1923,0,,,,23.9,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/5/1923,0,,,,25,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/6/1923,0,,,,25.6,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/7/1923,0,,,,28.9,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/8/1923,0,,,,33.9,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/9/1923,0,,,,37.2,19.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/10/1923,0,,,,26.7,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/11/1923,0,,,,22.2,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/12/1923,0,,,,20,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/13/1923,0,,,,18.9,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/14/1923,0,,,,22.8,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/15/1923,0,,,,21.7,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/16/1923,0,,,,18.3,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/17/1923,0,,,,20.6,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/18/1923,0,,,,21.1,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/19/1923,0,,,,20.6,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/20/1923,0,,,,17.8,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/21/1923,0,,,,19.4,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/22/1923,0,,,,22.2,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/23/1923,0,,,,25.6,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/24/1923,0,,,,23.3,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/25/1923,0,,,,21.7,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/26/1923,0,,,,22.2,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/27/1923,0,,,,22.8,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/28/1923,0,,,,21.7,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/29/1923,0,,,,21.7,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/30/1923,0,,,,17.8,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/31/1923,0,,,,18.9,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/1/1923,0,,,,20.6,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/2/1923,0,,,,21.1,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/3/1923,0,,,,20,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/4/1923,0,,,,17.8,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/5/1923,0,,,,18.9,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/6/1923,0,,,,18.9,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/7/1923,0,,,,18.9,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/8/1923,0,,,,21.1,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/9/1923,0,,,,22.8,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/10/1923,0,,,,26.1,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/11/1923,0,,,,25,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/12/1923,0,,,,21.7,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/13/1923,0,,,,22.2,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/14/1923,0,,,,22.2,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/15/1923,0.5,,,,18.3,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/16/1923,0,,,,21.1,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/17/1923,0,,,,23.3,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/18/1923,0,,,,21.1,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/19/1923,0,,,,19.4,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/20/1923,0,,,,18.9,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/21/1923,0,,,,20,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/22/1923,0,,,,21.7,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/23/1923,0,,,,23.3,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/24/1923,0,,,,22.8,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/25/1923,0,,,,21.7,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/26/1923,0,,,,22.8,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/27/1923,0,,,,26.1,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/28/1923,0,,,,28.9,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/29/1923,0,,,,30.6,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/30/1923,0,,,,27.8,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/1/1923,0,,,,24.4,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/2/1923,0,,,,26.7,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/3/1923,0,,,,26.7,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/4/1923,0,,,,25.6,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/5/1923,0,,,,23.3,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/6/1923,0,,,,22.8,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/7/1923,0,,,,22.2,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/8/1923,0,,,,22.8,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/9/1923,0,,,,22.2,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/10/1923,0,,,,24.4,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/11/1923,0,,,,25.6,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/12/1923,0,,,,25.6,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/13/1923,0,,,,26.7,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/14/1923,0,,,,28.3,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/15/1923,0,,,,25,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/16/1923,0,,,,26.7,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/17/1923,0,,,,28.3,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/18/1923,0,,,,27.2,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/19/1923,0,,,,26.7,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/20/1923,0,,,,29.4,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/21/1923,0,,,,28.9,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/22/1923,0,,,,26.7,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/23/1923,0,,,,28.3,18.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/24/1923,0,,,,27.8,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/25/1923,0,,,,27.2,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/26/1923,0,,,,28.9,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/27/1923,0,,,,28.3,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/28/1923,0,,,,28.3,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/29/1923,0,,,,26.7,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/30/1923,0,,,,29.4,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/31/1923,0,,,,26.7,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/1/1923,0,,,,27.8,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/2/1923,0,,,,26.7,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/3/1923,0,,,,26.1,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/4/1923,0,,,,26.1,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/5/1923,0,,,,24.4,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/6/1923,0,,,,24.4,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/7/1923,0,,,,24.4,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/8/1923,0,,,,25,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/9/1923,0,,,,24.4,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/10/1923,0,,,,25.6,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/11/1923,0,,,,27.2,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/12/1923,0,,,,25.6,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/13/1923,0,,,,23.9,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/14/1923,0,,,,26.1,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/15/1923,0,,,,27.2,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/16/1923,0,,,,27.2,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/17/1923,0,,,,23.9,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/18/1923,0,,,,24.4,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/19/1923,0,,,,23.3,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/20/1923,0,,,,25.6,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/21/1923,0,,,,25.6,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/22/1923,0,,,,27.8,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/23/1923,0,,,,26.7,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/24/1923,0,,,,27.8,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/25/1923,0,,,,30,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/26/1923,0,,,,26.7,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/27/1923,0,,,,23.9,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/28/1923,0,,,,23.9,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/29/1923,0,,,,25,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/30/1923,0,,,,25,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/31/1923,0,,,,26.7,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/1/1923,0,,,,26.7,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/2/1923,0,,,,29.4,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/3/1923,0,,,,27.2,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/4/1923,0,,,,33.3,20.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/5/1923,0,,,,32.2,20,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/6/1923,0,,,,32.2,19.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/7/1923,0,,,,32.2,20.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/8/1923,0,,,,32.8,19.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/9/1923,0,,,,28.9,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/10/1923,0,,,,27.2,18.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/11/1923,8.4,,,,25.6,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/12/1923,3,,,,21.7,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/13/1923,0,,,,23.9,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/14/1923,0,,,,24.4,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/15/1923,0,,,,24.4,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/16/1923,0,,,,22.2,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/17/1923,0,,,,20,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/18/1923,0,,,,25.6,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/19/1923,0,,,,25.6,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/20/1923,0,,,,28.9,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/21/1923,0,,,,26.7,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/22/1923,2.5,,,,20.6,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/23/1923,0,,,,20.6,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/24/1923,0,,,,22.2,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/25/1923,0,,,,22.2,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/26/1923,0,,,,23.9,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/27/1923,0,,,,24.4,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/28/1923,0,,,,30,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/29/1923,0,,,,30,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/30/1923,0,,,,24.4,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/1/1923,0,,,,21.1,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/2/1923,0,,,,21.7,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/3/1923,0,,,,23.3,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/4/1923,0,,,,21.1,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/5/1923,0,,,,23.3,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/6/1923,0,,,,19.4,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/7/1923,0.8,,,,20,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/8/1923,0,,,,20,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/9/1923,0,,,,21.1,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/10/1923,0,,,,24.4,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/11/1923,0,,,,28.9,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/12/1923,0,,,,32.2,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/13/1923,0,,,,33.3,21.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/14/1923,0,,,,31.7,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/15/1923,0,,,,22.2,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/16/1923,0,,,,23.9,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/17/1923,0,,,,30,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/18/1923,0,,,,34.4,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/19/1923,0,,,,32.8,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/20/1923,0,,,,28.9,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/21/1923,0,,,,23.3,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/22/1923,0,,,,20,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/23/1923,0,,,,22.2,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/24/1923,0,,,,24.4,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/25/1923,0,,,,26.7,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/26/1923,0,,,,27.8,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/27/1923,0,,,,25,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/28/1923,0,,,,21.7,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/29/1923,0,,,,21.7,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/30/1923,0,,,,22.2,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/31/1923,0.3,,,,17.2,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/1/1923,0,,,,20,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/2/1923,0,,,,21.7,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/3/1923,0,,,,25.6,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/4/1923,0,,,,28.9,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/5/1923,0,,,,28.9,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/6/1923,0,,,,28.9,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/7/1923,0,,,,26.7,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/8/1923,0,,,,21.1,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/9/1923,0,,,,21.1,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/10/1923,0,,,,20.6,13.9,
